File_name,Blur_Measure,Contrast_Measure,Brightness_Measure
ISIC_0024863.jpg,197.63,0.25,200.883
ISIC_0024864.jpg,149.778,0.375,194.446
ISIC_0024865.jpg,175.473,0.3,162.749
ISIC_0024866.jpg,59.826,0.325,235.595
ISIC_0024867.jpg,121.46,0.2,194.67
ISIC_0024868.jpg,409.036,0.225,203.344
ISIC_0024869.jpg,71.397,0.2,163.022
ISIC_0024870.jpg,125.172,0.325,190.729
ISIC_0024871.jpg,54.706,0.175,155.361
ISIC_0024872.jpg,285.424,0.275,242.571
ISIC_0024873.jpg,56.212,0.225,241.566
ISIC_0024874.jpg,56.629,0.175,243.989
ISIC_0024875.jpg,129.371,0.225,166.4
ISIC_0024876.jpg,24.145,0.25,186.277
ISIC_0024877.jpg,56.863,0.15,166.258
ISIC_0024878.jpg,54.422,0.275,203.252
ISIC_0024879.jpg,161.612,0.275,195.76
ISIC_0024880.jpg,121.108,0.325,207.586
ISIC_0024881.jpg,109.422,0.2,209.236
ISIC_0024882.jpg,42.713,0.175,167.979
ISIC_0024883.jpg,118.668,0.15,186.369
ISIC_0024884.jpg,183.242,0.3,223.167
ISIC_0024885.jpg,36.238,0.175,198.955
ISIC_0024886.jpg,71.798,0.125,173.825
ISIC_0024887.jpg,446.414,0.375,229.805
ISIC_0024888.jpg,44.214,0.325,235.778
ISIC_0024889.jpg,64.55,0.225,214.003
ISIC_0024890.jpg,110.367,0.25,161.707
ISIC_0024891.jpg,696.036,0.425,165.993
ISIC_0024892.jpg,55.423,0.25,211.162
ISIC_0024893.jpg,141.384,0.4,124.008
ISIC_0024894.jpg,57.926,0.3,193.039
ISIC_0024895.jpg,58.755,0.25,215.087
ISIC_0024896.jpg,149.006,0.125,236.882
ISIC_0024897.jpg,36.501,0.2,195.773
ISIC_0024898.jpg,95.266,0.4,214.883
ISIC_0024899.jpg,63.302,0.35,203.289
ISIC_0024900.jpg,81.781,0.175,200.554
ISIC_0024901.jpg,162.563,0.25,201.106
ISIC_0024902.jpg,156.339,0.4,204.334
ISIC_0024903.jpg,66.118,0.25,225.864
ISIC_0024904.jpg,45.372,0.25,200.275
ISIC_0024905.jpg,68.363,0.225,211.372
ISIC_0024906.jpg,39.974,0.175,178.34
ISIC_0024907.jpg,89.917,0.25,206.858
ISIC_0024908.jpg,56.799,0.325,190.794
ISIC_0024909.jpg,82.341,0.3,163.921
ISIC_0024910.jpg,132.113,0.2,188.921
ISIC_0024911.jpg,78.75,0.3,158.477
ISIC_0024912.jpg,52.906,0.275,232.843
ISIC_0024913.jpg,149.392,0.175,199.68
ISIC_0024914.jpg,50.808,0.225,230.73
ISIC_0024915.jpg,50.502,0.3,182.973
ISIC_0024916.jpg,13.343,0.275,217.127
ISIC_0024917.jpg,69.842,0.15,217.627
ISIC_0024918.jpg,59.317,0.25,171.579
ISIC_0024919.jpg,60.785,0.225,198.02
ISIC_0024920.jpg,61.429,0.325,211.926
ISIC_0024921.jpg,62.019,0.2,215.246
ISIC_0024922.jpg,32.049,0.275,197.797
ISIC_0024923.jpg,50.144,0.15,191.091
ISIC_0024924.jpg,64.008,0.325,178.237
ISIC_0024925.jpg,36.367,0.275,207.963
ISIC_0024926.jpg,40.453,0.1,189.31
ISIC_0024927.jpg,115.755,0.225,200.434
ISIC_0024928.jpg,45.127,0.35,221.76
ISIC_0024929.jpg,194.205,0.325,139.244
ISIC_0024930.jpg,100.892,0.275,188.316
ISIC_0024931.jpg,19.695,0.1,175.455
ISIC_0024932.jpg,129.723,0.275,201.293
ISIC_0024933.jpg,31.538,0.325,197.448
ISIC_0024934.jpg,118.562,0.35,211.227
ISIC_0024935.jpg,161.6,0.325,184.863
ISIC_0024936.jpg,101.627,0.325,121.877
ISIC_0024937.jpg,59.46,0.35,207.601
ISIC_0024938.jpg,60.195,0.275,222.447
ISIC_0024939.jpg,58.577,0.2,211.91
ISIC_0024940.jpg,587.186,0.35,218.837
ISIC_0024941.jpg,110.102,0.325,221.5
ISIC_0024942.jpg,47.819,0.25,205.969
ISIC_0024943.jpg,64.31,0.325,160.884
ISIC_0024944.jpg,208.769,0.3,195.776
ISIC_0024945.jpg,213.974,0.325,142.753
ISIC_0024946.jpg,24.656,0.125,204.363
ISIC_0024947.jpg,29.015,0.1,208.964
ISIC_0024948.jpg,62.385,0.275,220.486
ISIC_0024949.jpg,22.932,0.15,169.713
ISIC_0024950.jpg,64.379,0.175,235.96
ISIC_0024951.jpg,94.293,0.25,193.56
ISIC_0024952.jpg,94.123,0.3,204.539
ISIC_0024953.jpg,79.403,0.25,222.438
ISIC_0024954.jpg,133.943,0.275,201.793
ISIC_0024955.jpg,61.522,0.275,209.013
ISIC_0024956.jpg,72.683,0.25,227.026
ISIC_0024957.jpg,45.151,0.225,224.879
ISIC_0024958.jpg,117.606,0.25,202.06
ISIC_0024959.jpg,60.315,0.3,200.442
ISIC_0024960.jpg,49.779,0.175,212.989
ISIC_0024961.jpg,86.98,0.25,156.077
ISIC_0024962.jpg,394.915,0.375,168.573
ISIC_0024963.jpg,67.743,0.3,174.79
ISIC_0024964.jpg,203.326,0.275,224.211
ISIC_0024965.jpg,197.202,0.25,209.783
ISIC_0024966.jpg,68.331,0.2,219.938
ISIC_0024967.jpg,232.025,0.275,168.972
ISIC_0024968.jpg,231.722,0.225,198.706
ISIC_0024969.jpg,32.538,0.2,144.41
ISIC_0024970.jpg,119.392,0.25,178.046
ISIC_0024971.jpg,78.441,0.25,184.901
ISIC_0024972.jpg,78.065,0.375,152.764
ISIC_0024973.jpg,83.179,0.3,196.642
ISIC_0024974.jpg,49.933,0.25,227.17
ISIC_0024975.jpg,126.871,0.375,153.418
ISIC_0024976.jpg,160.305,0.2,239.475
ISIC_0024977.jpg,67.472,0.25,200.578
ISIC_0024978.jpg,63.675,0.125,217.105
ISIC_0024979.jpg,208.554,0.3,212.619
ISIC_0024980.jpg,156.121,0.275,223.057
ISIC_0024981.jpg,413.674,0.375,207.599
ISIC_0024982.jpg,33.761,0.1,199.993
ISIC_0024983.jpg,96.096,0.25,182.618
ISIC_0024984.jpg,54.522,0.225,188.358
ISIC_0024985.jpg,153.908,0.25,231.942
ISIC_0024986.jpg,50.717,0.275,182.238
ISIC_0024987.jpg,224.572,0.325,177.561
ISIC_0024988.jpg,55.849,0.175,245.12
ISIC_0024989.jpg,59.748,0.15,224.277
ISIC_0024990.jpg,54.07,0.25,212.318
ISIC_0024991.jpg,59.492,0.275,221.752
ISIC_0024992.jpg,59.709,0.225,225.41
ISIC_0024993.jpg,54.214,0.225,235.476
ISIC_0024994.jpg,155.928,0.15,221.098
ISIC_0024995.jpg,69.814,0.275,153.927
ISIC_0024996.jpg,42.321,0.35,236.221
ISIC_0024997.jpg,120.249,0.375,185.126
ISIC_0024998.jpg,36.937,0.325,219.779
ISIC_0024999.jpg,63.373,0.3,177.03
ISIC_0025000.jpg,31.211,0.2,178.366
ISIC_0025001.jpg,373.35,0.35,182.297
ISIC_0025002.jpg,86.834,0.25,229.919
ISIC_0025003.jpg,143.771,0.225,248.529
ISIC_0025004.jpg,106.295,0.225,244.435
ISIC_0025005.jpg,124.568,0.175,210.193
ISIC_0025006.jpg,60.713,0.225,221.182
ISIC_0025007.jpg,46.178,0.225,212.86
ISIC_0025008.jpg,89.085,0.225,170.853
ISIC_0025009.jpg,22.788,0.25,212.766
ISIC_0025010.jpg,142.711,0.275,217.536
ISIC_0025011.jpg,67.623,0.225,223.866
ISIC_0025012.jpg,51.341,0.25,230.344
ISIC_0025013.jpg,86.405,0.425,217.1
ISIC_0025014.jpg,80.632,0.2,220.214
ISIC_0025015.jpg,65.103,0.25,236.824
ISIC_0025016.jpg,55.339,0.125,161.635
ISIC_0025017.jpg,78.768,0.25,220.529
ISIC_0025018.jpg,42.503,0.225,157.442
ISIC_0025019.jpg,28.333,0.175,188.509
ISIC_0025020.jpg,105.535,0.225,196.357
ISIC_0025021.jpg,68.596,0.175,214.12
ISIC_0025022.jpg,96.721,0.25,190.4
ISIC_0025023.jpg,63.8,0.3,199.622
ISIC_0025024.jpg,58.594,0.225,205.519
ISIC_0025025.jpg,80.281,0.3,204.488
ISIC_0025026.jpg,52.541,0.3,218.601
ISIC_0025027.jpg,20.035,0.125,196.388
ISIC_0025028.jpg,189.121,0.25,184.969
ISIC_0025029.jpg,57.172,0.3,188.549
ISIC_0025030.jpg,108.091,0.35,197.535
ISIC_0025031.jpg,52.453,0.2,210.717
ISIC_0025032.jpg,114.412,0.2,157.9
ISIC_0025033.jpg,110.405,0.4,198.398
ISIC_0025034.jpg,68.969,0.275,195.925
ISIC_0025035.jpg,34.598,0.375,202.214
ISIC_0025036.jpg,70.841,0.225,220.584
ISIC_0025037.jpg,97.231,0.25,217.173
ISIC_0025038.jpg,77.439,0.175,186.502
ISIC_0025039.jpg,71.867,0.375,218.253
ISIC_0025040.jpg,49.853,0.175,160.347
ISIC_0025041.jpg,177.845,0.225,215.093
ISIC_0025042.jpg,71.68,0.3,219.156
ISIC_0025043.jpg,145.822,0.25,222.479
ISIC_0025044.jpg,250.156,0.325,221.33
ISIC_0025045.jpg,184.327,0.325,205.341
ISIC_0025046.jpg,26.999,0.175,193.39
ISIC_0025047.jpg,124.326,0.425,156.498
ISIC_0025048.jpg,57.895,0.225,210.563
ISIC_0025049.jpg,239.76,0.4,194.481
ISIC_0025050.jpg,60.965,0.225,208.342
ISIC_0025051.jpg,19.15,0.35,207.274
ISIC_0025052.jpg,197.018,0.225,205.588
ISIC_0025053.jpg,243.885,0.225,213.184
ISIC_0025054.jpg,404.801,0.275,204.613
ISIC_0025055.jpg,52.859,0.275,203.19
ISIC_0025056.jpg,187.92,0.225,208.659
ISIC_0025057.jpg,205.688,0.3,207.342
ISIC_0025058.jpg,52.257,0.2,231.157
ISIC_0025059.jpg,89.703,0.225,191.211
ISIC_0025060.jpg,59.621,0.25,218.775
ISIC_0025061.jpg,49.466,0.275,241.335
ISIC_0025062.jpg,75.651,0.325,183.576
ISIC_0025063.jpg,72.57,0.2,178.541
ISIC_0025064.jpg,54.186,0.2,196.321
ISIC_0025065.jpg,42.708,0.35,183.132
ISIC_0025066.jpg,86.837,0.225,191.803
ISIC_0025067.jpg,179.74,0.225,209.242
ISIC_0025068.jpg,98.23,0.2,213.831
ISIC_0025069.jpg,86.404,0.35,216.093
ISIC_0025070.jpg,154.493,0.325,186.595
ISIC_0025071.jpg,106.454,0.225,203.922
ISIC_0025072.jpg,73.209,0.25,218.7
ISIC_0025073.jpg,54.819,0.125,163.155
ISIC_0025074.jpg,37.111,0.35,211.42
ISIC_0025075.jpg,232.084,0.3,166.73
ISIC_0025076.jpg,106.386,0.225,201.068
ISIC_0025077.jpg,52.864,0.275,192.632
ISIC_0025078.jpg,41.321,0.325,191.124
ISIC_0025079.jpg,153.082,0.175,234.247
ISIC_0025080.jpg,167.399,0.15,213.645
ISIC_0025081.jpg,71.619,0.175,164.801
ISIC_0025082.jpg,61.037,0.175,203.445
ISIC_0025083.jpg,102.594,0.25,165.636
ISIC_0025084.jpg,156.604,0.175,233.818
ISIC_0025085.jpg,34.271,0.275,178.775
ISIC_0025086.jpg,89.003,0.3,170.718
ISIC_0025087.jpg,79.892,0.225,208.905
ISIC_0025088.jpg,15.778,0.225,178.576
ISIC_0025089.jpg,59.042,0.2,215.337
ISIC_0025090.jpg,198.031,0.3,184.737
ISIC_0025091.jpg,87.623,0.275,216.224
ISIC_0025092.jpg,63.124,0.275,192.025
ISIC_0025093.jpg,46.782,0.225,226.452
ISIC_0025094.jpg,124.002,0.25,171.479
ISIC_0025095.jpg,196.075,0.25,222.356
ISIC_0025096.jpg,69.075,0.35,220.786
ISIC_0025097.jpg,68.205,0.3,171.916
ISIC_0025098.jpg,120.295,0.225,216.286
ISIC_0025099.jpg,52.743,0.25,162.668
ISIC_0025100.jpg,853.601,0.4,182.289
ISIC_0025101.jpg,45.693,0.225,170.611
ISIC_0025102.jpg,59.028,0.225,198.311
ISIC_0025103.jpg,156.917,0.325,169.466
ISIC_0025104.jpg,184.704,0.25,227.514
ISIC_0025105.jpg,69.429,0.375,193.504
ISIC_0025106.jpg,51.512,0.3,186.701
ISIC_0025107.jpg,55.105,0.225,224.51
ISIC_0025108.jpg,30.752,0.325,194.788
ISIC_0025109.jpg,215.551,0.225,191.951
ISIC_0025110.jpg,56.468,0.3,205.562
ISIC_0025111.jpg,56.016,0.125,239.292
ISIC_0025112.jpg,43.042,0.15,205.982
ISIC_0025113.jpg,57.243,0.225,168.817
ISIC_0025114.jpg,59.912,0.3,217.961
ISIC_0025115.jpg,49.717,0.1,173.518
ISIC_0025116.jpg,601.437,0.275,177.052
ISIC_0025117.jpg,49.128,0.375,177.635
ISIC_0025118.jpg,34.954,0.275,184.183
ISIC_0025119.jpg,62.383,0.175,222.467
ISIC_0025120.jpg,270.179,0.3,202.695
ISIC_0025121.jpg,82.758,0.4,93.379
ISIC_0025122.jpg,83.201,0.35,211.913
ISIC_0025123.jpg,36.077,0.25,192.869
ISIC_0025124.jpg,53.145,0.125,234.911
ISIC_0025125.jpg,78.737,0.15,222.293
ISIC_0025126.jpg,67.749,0.2,194.397
ISIC_0025127.jpg,73.1,0.225,158.172
ISIC_0025128.jpg,23.718,0.275,189.594
ISIC_0025129.jpg,37.97,0.15,161.482
ISIC_0025130.jpg,75.676,0.225,168.191
ISIC_0025131.jpg,224.081,0.325,193.507
ISIC_0025132.jpg,89.624,0.275,184.137
ISIC_0025133.jpg,201.577,0.3,176.688
ISIC_0025134.jpg,56.929,0.175,219.007
ISIC_0025135.jpg,64.305,0.2,213.714
ISIC_0025136.jpg,40.689,0.25,179.123
ISIC_0025137.jpg,83.308,0.275,213.803
ISIC_0025138.jpg,42.227,0.225,237.767
ISIC_0025139.jpg,86.313,0.2,202.795
ISIC_0025140.jpg,132.795,0.25,178.51
ISIC_0025141.jpg,48.138,0.3,188.192
ISIC_0025142.jpg,201.386,0.3,205.072
ISIC_0025143.jpg,496.991,0.325,214.106
ISIC_0025144.jpg,162.781,0.25,201.869
ISIC_0025145.jpg,148.992,0.425,138.753
ISIC_0025146.jpg,72.424,0.175,217.546
ISIC_0025147.jpg,57.581,0.225,237.0
ISIC_0025148.jpg,15.719,0.15,163.806
ISIC_0025149.jpg,14.626,0.25,215.73
ISIC_0025150.jpg,172.648,0.2,218.535
ISIC_0025151.jpg,64.56,0.3,207.061
ISIC_0025152.jpg,44.501,0.2,182.135
ISIC_0025153.jpg,159.207,0.35,168.153
ISIC_0025154.jpg,38.594,0.15,188.295
ISIC_0025155.jpg,87.02,0.225,152.291
ISIC_0025156.jpg,50.113,0.15,168.627
ISIC_0025157.jpg,69.119,0.175,207.855
ISIC_0025158.jpg,73.541,0.325,212.185
ISIC_0025159.jpg,63.331,0.225,220.95
ISIC_0025160.jpg,83.085,0.375,185.237
ISIC_0025161.jpg,181.147,0.4,221.623
ISIC_0025162.jpg,163.676,0.225,184.498
ISIC_0025163.jpg,157.339,0.25,186.35
ISIC_0025164.jpg,61.992,0.225,221.34
ISIC_0025165.jpg,32.672,0.2,171.893
ISIC_0025166.jpg,277.207,0.275,208.395
ISIC_0025167.jpg,66.232,0.225,214.521
ISIC_0025168.jpg,173.933,0.35,166.513
ISIC_0025169.jpg,74.726,0.3,185.105
ISIC_0025170.jpg,47.87,0.3,181.065
ISIC_0025171.jpg,72.297,0.15,203.537
ISIC_0025172.jpg,23.925,0.15,174.232
ISIC_0025173.jpg,42.757,0.225,219.651
ISIC_0025174.jpg,82.475,0.225,191.187
ISIC_0025175.jpg,251.404,0.15,207.372
ISIC_0025176.jpg,91.997,0.15,205.339
ISIC_0025177.jpg,117.966,0.225,187.245
ISIC_0025178.jpg,53.437,0.2,216.096
ISIC_0025179.jpg,32.637,0.275,206.542
ISIC_0025180.jpg,96.032,0.425,203.05
ISIC_0025181.jpg,21.504,0.375,232.102
ISIC_0025182.jpg,45.615,0.225,190.901
ISIC_0025183.jpg,66.668,0.275,216.767
ISIC_0025184.jpg,30.135,0.35,200.877
ISIC_0025185.jpg,206.345,0.225,184.394
ISIC_0025186.jpg,61.947,0.225,229.992
ISIC_0025187.jpg,62.639,0.2,205.022
ISIC_0025188.jpg,38.041,0.2,171.253
ISIC_0025189.jpg,60.392,0.175,207.0
ISIC_0025190.jpg,132.775,0.275,215.241
ISIC_0025191.jpg,61.17,0.225,203.617
ISIC_0025192.jpg,215.054,0.275,202.129
ISIC_0025193.jpg,38.095,0.125,187.934
ISIC_0025194.jpg,62.878,0.225,195.901
ISIC_0025195.jpg,124.615,0.3,161.196
ISIC_0025196.jpg,72.243,0.175,199.657
ISIC_0025197.jpg,57.686,0.325,238.05
ISIC_0025198.jpg,18.463,0.325,187.593
ISIC_0025199.jpg,34.394,0.175,188.1
ISIC_0025200.jpg,54.536,0.275,236.569
ISIC_0025201.jpg,156.192,0.25,209.926
ISIC_0025202.jpg,67.267,0.2,210.239
ISIC_0025203.jpg,60.027,0.275,218.809
ISIC_0025204.jpg,68.803,0.25,204.97
ISIC_0025205.jpg,210.322,0.225,208.196
ISIC_0025206.jpg,193.072,0.2,201.814
ISIC_0025207.jpg,54.597,0.3,220.198
ISIC_0025208.jpg,98.632,0.35,222.623
ISIC_0025209.jpg,251.397,0.225,223.302
ISIC_0025210.jpg,140.728,0.25,167.451
ISIC_0025211.jpg,67.635,0.2,209.459
ISIC_0025212.jpg,315.873,0.275,185.331
ISIC_0025213.jpg,67.955,0.275,207.553
ISIC_0025214.jpg,72.755,0.2,159.973
ISIC_0025215.jpg,72.394,0.225,215.864
ISIC_0025216.jpg,70.304,0.2,209.867
ISIC_0025217.jpg,46.081,0.275,200.367
ISIC_0025218.jpg,199.912,0.175,219.902
ISIC_0025219.jpg,122.159,0.275,178.172
ISIC_0025220.jpg,51.981,0.25,219.526
ISIC_0025221.jpg,194.541,0.25,193.03
ISIC_0025222.jpg,65.112,0.2,154.793
ISIC_0025223.jpg,102.104,0.175,217.088
ISIC_0025224.jpg,225.65,0.25,202.322
ISIC_0025225.jpg,59.355,0.3,200.378
ISIC_0025226.jpg,39.895,0.3,200.961
ISIC_0025227.jpg,62.251,0.375,233.184
ISIC_0025228.jpg,40.904,0.425,200.769
ISIC_0025229.jpg,45.277,0.15,239.369
ISIC_0025230.jpg,52.506,0.15,210.31
ISIC_0025231.jpg,60.107,0.275,219.642
ISIC_0025232.jpg,57.875,0.25,222.148
ISIC_0025233.jpg,80.997,0.225,189.947
ISIC_0025234.jpg,529.397,0.475,190.054
ISIC_0025235.jpg,72.081,0.275,195.489
ISIC_0025236.jpg,156.169,0.25,191.055
ISIC_0025237.jpg,82.86,0.325,200.303
ISIC_0025238.jpg,45.337,0.3,214.561
ISIC_0025239.jpg,36.94,0.325,165.57
ISIC_0025240.jpg,53.744,0.3,180.17
ISIC_0025241.jpg,64.6,0.275,224.289
ISIC_0025242.jpg,60.078,0.275,203.228
ISIC_0025243.jpg,28.96,0.225,144.463
ISIC_0025244.jpg,110.696,0.225,207.771
ISIC_0025245.jpg,173.83,0.4,198.984
ISIC_0025246.jpg,220.087,0.3,194.126
ISIC_0025247.jpg,44.137,0.25,195.773
ISIC_0025248.jpg,145.363,0.325,198.273
ISIC_0025249.jpg,125.885,0.125,175.493
ISIC_0025250.jpg,131.303,0.175,180.339
ISIC_0025251.jpg,166.217,0.2,198.34
ISIC_0025252.jpg,600.789,0.3,177.327
ISIC_0025253.jpg,273.109,0.35,175.255
ISIC_0025254.jpg,97.028,0.325,166.025
ISIC_0025255.jpg,237.204,0.275,206.005
ISIC_0025256.jpg,168.047,0.175,250.887
ISIC_0025257.jpg,65.08,0.3,196.672
ISIC_0025258.jpg,63.894,0.225,223.578
ISIC_0025259.jpg,66.81,0.3,211.756
ISIC_0025260.jpg,292.741,0.35,182.051
ISIC_0025261.jpg,118.101,0.375,202.069
ISIC_0025262.jpg,86.648,0.2,209.901
ISIC_0025263.jpg,341.823,0.25,200.921
ISIC_0025264.jpg,37.504,0.375,182.977
ISIC_0025265.jpg,56.072,0.325,167.213
ISIC_0025266.jpg,81.201,0.3,211.356
ISIC_0025267.jpg,179.243,0.3,210.356
ISIC_0025268.jpg,121.0,0.225,166.231
ISIC_0025269.jpg,91.702,0.25,201.056
ISIC_0025270.jpg,61.182,0.25,220.157
ISIC_0025271.jpg,72.415,0.325,180.76
ISIC_0025272.jpg,67.012,0.2,222.931
ISIC_0025273.jpg,90.594,0.2,208.075
ISIC_0025274.jpg,140.242,0.175,254.288
ISIC_0025275.jpg,47.332,0.4,223.901
ISIC_0025276.jpg,67.64,0.375,192.412
ISIC_0025277.jpg,158.292,0.425,166.351
ISIC_0025278.jpg,108.043,0.15,201.267
ISIC_0025279.jpg,49.682,0.15,234.355
ISIC_0025280.jpg,60.224,0.2,233.535
ISIC_0025281.jpg,51.529,0.2,208.799
ISIC_0025282.jpg,72.427,0.175,222.851
ISIC_0025283.jpg,46.345,0.15,239.557
ISIC_0025284.jpg,83.345,0.2,209.037
ISIC_0025285.jpg,24.735,0.125,194.733
ISIC_0025286.jpg,69.093,0.275,181.133
ISIC_0025287.jpg,131.866,0.25,217.805
ISIC_0025288.jpg,66.289,0.25,223.499
ISIC_0025289.jpg,120.472,0.25,172.17
ISIC_0025290.jpg,60.368,0.25,216.143
ISIC_0025291.jpg,66.004,0.175,226.436
ISIC_0025292.jpg,120.98,0.2,204.558
ISIC_0025293.jpg,90.771,0.175,222.041
ISIC_0025294.jpg,77.793,0.225,223.571
ISIC_0025295.jpg,52.259,0.225,189.903
ISIC_0025296.jpg,53.846,0.3,220.003
ISIC_0025297.jpg,62.185,0.175,167.511
ISIC_0025298.jpg,426.305,0.375,225.79
ISIC_0025299.jpg,18.582,0.25,204.811
ISIC_0025300.jpg,44.035,0.225,176.831
ISIC_0025301.jpg,45.178,0.225,227.28
ISIC_0025302.jpg,39.476,0.225,195.347
ISIC_0025303.jpg,317.861,0.35,185.389
ISIC_0025304.jpg,75.003,0.25,222.968
ISIC_0025305.jpg,58.771,0.25,210.518
ISIC_0025306.jpg,51.653,0.225,232.826
ISIC_0025307.jpg,53.795,0.275,227.706
ISIC_0025308.jpg,58.515,0.15,226.053
ISIC_0025309.jpg,46.957,0.275,211.009
ISIC_0025310.jpg,43.202,0.3,160.142
ISIC_0025311.jpg,235.792,0.3,201.6
ISIC_0025312.jpg,70.292,0.35,145.694
ISIC_0025313.jpg,75.262,0.375,189.497
ISIC_0025314.jpg,169.092,0.175,212.129
ISIC_0025315.jpg,63.676,0.15,224.082
ISIC_0025316.jpg,64.788,0.275,217.9
ISIC_0025317.jpg,456.865,0.35,213.955
ISIC_0025318.jpg,152.753,0.275,214.218
ISIC_0025319.jpg,65.846,0.4,198.108
ISIC_0025320.jpg,54.135,0.225,199.06
ISIC_0025321.jpg,88.36,0.375,179.82
ISIC_0025322.jpg,25.923,0.125,216.36
ISIC_0025323.jpg,50.066,0.275,188.848
ISIC_0025324.jpg,246.156,0.325,168.273
ISIC_0025325.jpg,264.862,0.3,194.799
ISIC_0025326.jpg,81.981,0.2,159.874
ISIC_0025327.jpg,60.524,0.325,173.37
ISIC_0025328.jpg,222.348,0.325,207.855
ISIC_0025329.jpg,48.67,0.125,244.944
ISIC_0025330.jpg,126.935,0.125,217.932
ISIC_0025331.jpg,37.893,0.2,210.563
ISIC_0025332.jpg,47.415,0.25,237.643
ISIC_0025333.jpg,67.918,0.225,216.537
ISIC_0025334.jpg,63.855,0.275,220.009
ISIC_0025335.jpg,131.167,0.175,178.09
ISIC_0025336.jpg,66.063,0.325,208.818
ISIC_0025337.jpg,63.983,0.2,170.873
ISIC_0025338.jpg,70.809,0.25,198.202
ISIC_0025339.jpg,199.955,0.325,203.096
ISIC_0025340.jpg,158.317,0.325,171.633
ISIC_0025341.jpg,26.364,0.175,168.63
ISIC_0025342.jpg,57.649,0.075,226.941
ISIC_0025343.jpg,126.014,0.225,189.668
ISIC_0025344.jpg,66.027,0.275,215.129
ISIC_0025345.jpg,194.102,0.175,182.842
ISIC_0025346.jpg,30.279,0.2,173.088
ISIC_0025347.jpg,57.854,0.25,224.139
ISIC_0025348.jpg,61.693,0.175,219.829
ISIC_0025349.jpg,54.215,0.125,225.319
ISIC_0025350.jpg,55.752,0.2,165.04
ISIC_0025351.jpg,160.517,0.3,200.034
ISIC_0025352.jpg,190.174,0.45,180.793
ISIC_0025353.jpg,199.362,0.225,219.076
ISIC_0025354.jpg,74.61,0.275,214.8
ISIC_0025355.jpg,113.776,0.325,150.064
ISIC_0025356.jpg,59.758,0.325,225.762
ISIC_0025357.jpg,60.893,0.25,219.158
ISIC_0025358.jpg,40.275,0.175,216.678
ISIC_0025359.jpg,341.682,0.225,173.187
ISIC_0025360.jpg,67.919,0.275,212.132
ISIC_0025361.jpg,71.477,0.25,201.192
ISIC_0025362.jpg,29.671,0.175,154.24
ISIC_0025363.jpg,326.58,0.275,166.463
ISIC_0025364.jpg,154.833,0.275,224.784
ISIC_0025365.jpg,182.994,0.275,186.315
ISIC_0025366.jpg,63.797,0.225,224.355
ISIC_0025367.jpg,41.044,0.125,169.176
ISIC_0025368.jpg,34.799,0.15,189.566
ISIC_0025369.jpg,72.575,0.2,223.518
ISIC_0025370.jpg,156.244,0.225,197.854
ISIC_0025371.jpg,76.449,0.225,193.409
ISIC_0025372.jpg,35.62,0.225,170.47
ISIC_0025373.jpg,74.31,0.25,220.454
ISIC_0025374.jpg,104.105,0.25,151.608
ISIC_0025375.jpg,160.577,0.35,214.81
ISIC_0025376.jpg,77.368,0.275,171.235
ISIC_0025377.jpg,63.296,0.25,208.339
ISIC_0025378.jpg,124.706,0.275,154.224
ISIC_0025379.jpg,74.139,0.225,209.517
ISIC_0025380.jpg,46.637,0.25,220.255
ISIC_0025381.jpg,28.038,0.275,249.635
ISIC_0025382.jpg,58.889,0.225,229.949
ISIC_0025383.jpg,76.206,0.275,232.521
ISIC_0025384.jpg,186.075,0.3,190.315
ISIC_0025385.jpg,254.85,0.325,202.07
ISIC_0025386.jpg,105.985,0.325,210.413
ISIC_0025387.jpg,468.954,0.35,231.898
ISIC_0025388.jpg,136.917,0.175,146.103
ISIC_0025389.jpg,129.5,0.225,158.929
ISIC_0025390.jpg,60.456,0.2,197.446
ISIC_0025391.jpg,165.292,0.25,187.858
ISIC_0025392.jpg,173.783,0.25,208.293
ISIC_0025393.jpg,68.425,0.2,223.372
ISIC_0025394.jpg,1248.862,0.35,156.744
ISIC_0025395.jpg,52.313,0.25,219.953
ISIC_0025396.jpg,35.707,0.35,210.937
ISIC_0025397.jpg,77.717,0.225,222.5
ISIC_0025398.jpg,188.458,0.2,222.68
ISIC_0025399.jpg,50.637,0.15,240.386
ISIC_0025400.jpg,104.284,0.375,213.956
ISIC_0025401.jpg,122.6,0.275,207.003
ISIC_0025402.jpg,160.665,0.35,195.346
ISIC_0025403.jpg,61.689,0.15,231.972
ISIC_0025404.jpg,48.525,0.275,221.842
ISIC_0025405.jpg,68.741,0.225,212.871
ISIC_0025406.jpg,171.63,0.175,218.265
ISIC_0025407.jpg,196.09,0.25,191.337
ISIC_0025408.jpg,48.707,0.225,239.359
ISIC_0025409.jpg,48.583,0.15,155.47
ISIC_0025410.jpg,27.967,0.15,183.198
ISIC_0025411.jpg,85.29,0.3,217.672
ISIC_0025412.jpg,57.037,0.325,197.489
ISIC_0025413.jpg,114.981,0.35,207.413
ISIC_0025414.jpg,153.8,0.225,207.801
ISIC_0025415.jpg,468.51,0.35,216.467
ISIC_0025416.jpg,189.656,0.275,207.63
ISIC_0025417.jpg,125.18,0.3,209.92
ISIC_0025418.jpg,67.346,0.2,215.063
ISIC_0025419.jpg,145.206,0.225,194.33
ISIC_0025420.jpg,45.7,0.275,230.832
